datetime_utc,storm_date,storm_label,storm_desc,bou_X_nT,bou_Y_nT,bou_Z_nT,bou_F_nT,kbr_range_m,kbr_range_rate_ms,kbr_range_accl_ms2
2003-10-29 02:29:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20612.170,3741.530,49378.700,53638.000,548099.1913,2.13685096,0.0009913634
2003-10-29 02:30:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20613.340,3742.360,49378.800,53638.600,548229.0838,2.19118804,0.0008203908
2003-10-29 02:31:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20615.580,3744.010,49379.000,53639.900,548361.9304,2.23535777,0.0006529413
2003-10-29 02:32:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20617.670,3743.150,49379.100,53640.600,548497.1308,2.26974540,0.0004954747
2003-10-29 02:33:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20620.140,3742.980,49379.000,53641.400,548634.1185,2.29505178,0.0003494853
2003-10-29 02:34:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20621.640,3742.010,49378.900,53641.800,548772.3654,2.31175081,0.0002063179
2003-10-29 02:35:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20623.800,3742.400,49378.400,53642.200,548911.3502,2.31950521,0.0000493359
2003-10-29 02:36:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.280,3741.610,49378.200,53643.000,549050.5128,2.31768483,-0.0001060214
2003-10-29 02:37:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.130,3742.130,49377.600,53643.500,549189.3029,2.30737513,-0.0002342015
2003-10-29 02:38:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20631.580,3743.190,49377.200,53644.100,549327.2543,2.28987100,-0.0003480262
2003-10-29 02:39:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.650,3742.510,49377.200,53645.400,549463.9518,2.26556042,-0.0004629559
2003-10-29 02:40:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20638.930,3740.810,49376.900,53646.600,549598.9820,2.23427425,-0.0005804373
2003-10-29 02:41:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20643.930,3736.750,49376.500,53647.800,549731.9224,2.19588587,-0.0006989346
2003-10-29 02:42:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20648.250,3731.950,49376.100,53648.700,549862.3463,2.15038289,-0.0008186279
2003-10-29 02:43:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20650.030,3726.070,49375.400,53648.300,549989.8223,2.09759648,-0.0009402503
2003-10-29 02:44:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20650.600,3721.210,49374.600,53647.300,550113.9183,2.03786610,-0.0010478651
2003-10-29 02:45:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20650.770,3716.900,49373.700,53646.200,550234.2399,1.97176201,-0.0011561687
2003-10-29 02:46:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20649.850,3712.390,49372.800,53644.700,550350.4053,1.89947483,-0.0012509099
2003-10-29 02:47:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20647.530,3708.880,49372.000,53642.700,550462.0685,1.82173571,-0.0013405172
2003-10-29 02:48:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20645.990,3706.740,49371.200,53641.300,550568.9065,1.73866569,-0.0014270470
2003-10-29 02:49:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20645.610,3705.430,49370.600,53640.600,550670.6101,1.65066435,-0.0015062159
2003-10-29 02:50:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20644.250,3703.950,49370.300,53639.700,550766.8884,1.55774554,-0.0015930797
2003-10-29 02:51:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20642.500,3702.390,49370.100,53638.700,550857.4308,1.45943590,-0.0016826321
2003-10-29 02:52:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20641.020,3702.130,49369.800,53637.800,550941.9153,1.35580059,-0.0017741499
2003-10-29 02:53:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20638.740,3702.960,49369.600,53636.800,551020.0115,1.24645554,-0.0018687450
2003-10-29 02:54:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20638.350,3702.890,49369.600,53636.700,551091.3836,1.13176975,-0.0019538500
2003-10-29 02:55:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20637.160,3703.300,49369.500,53636.400,551155.7205,1.01190759,-0.0020418881
2003-10-29 02:56:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20635.580,3703.010,49369.700,53635.700,551212.7086,0.88686516,-0.0021253173
2003-10-29 02:57:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.600,3702.840,49369.900,53635.500,551262.0455,0.75687319,-0.0022077924
2003-10-29 02:58:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20632.810,3703.750,49369.600,53634.600,551303.4339,0.62191179,-0.0022902599
2003-10-29 02:59:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20631.310,3704.720,49369.900,53634.700,551336.5821,0.48234738,-0.0023586000
2003-10-29 03:00:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.470,3704.670,49369.500,53635.200,551361.2435,0.33914753,-0.0024139681
2003-10-29 03:01:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20635.120,3707.270,49369.000,53635.400,551377.2134,0.19261096,-0.0024707601
2003-10-29 03:02:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.790,3709.690,49369.400,53635.900,551384.2929,0.04291579,-0.0025168043
2003-10-29 03:03:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.680,3710.290,49369.800,53636.300,551382.3118,-0.10939221,-0.0025607040
2003-10-29 03:04:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.390,3710.230,49370.200,53636.300,551371.1088,-0.26458221,-0.0026142755
2003-10-29 03:05:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20633.500,3710.070,49370.200,53636.100,551350.4990,-0.42281059,-0.0026537545
2003-10-29 03:06:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20632.690,3711.170,49370.200,53635.900,551320.3469,-0.58233643,-0.0026630031
2003-10-29 03:07:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20632.890,3711.200,49370.400,53636.200,551280.6065,-0.74240617,-0.0026682291
2003-10-29 03:08:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20633.500,3710.070,49370.700,53636.400,551231.2695,-0.90192156,-0.0026444013
2003-10-29 03:09:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20633.820,3708.890,49370.500,53636.400,551172.4183,-1.05938875,-0.0026054409
2003-10-29 03:10:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.620,3707.800,49370.400,53636.400,551104.1845,-1.21475884,-0.0025738556
2003-10-29 03:11:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.340,3707.130,49370.400,53636.200,551026.6870,-1.36808725,-0.0025326915
2003-10-29 03:12:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.250,3706.490,49370.300,53636.100,550940.0845,-1.51787912,-0.0024549838
2003-10-29 03:13:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20633.250,3706.930,49370.300,53635.800,550844.6492,-1.66231386,-0.0023566752
2003-10-29 03:14:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20631.880,3706.680,49370.400,53635.300,550740.7317,-1.80056560,-0.0022529726
2003-10-29 03:15:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20630.790,3706.490,49370.400,53634.900,550628.7046,-1.93258613,-0.0021441439
2003-10-29 03:16:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20630.280,3707.640,49370.400,53634.800,550508.9673,-2.05727692,-0.0020056399
2003-10-29 03:17:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.670,3708.770,49370.400,53634.600,550382.0199,-2.17261146,-0.0018374278
2003-10-29 03:18:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20628.680,3709.210,49370.800,53634.500,550248.4602,-2.27758741,-0.0016580829
2003-10-29 03:19:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.890,3710.120,49370.800,53634.100,550108.9327,-2.37148885,-0.0014742628
2003-10-29 03:20:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20625.480,3711.730,49370.800,53633.700,549964.0973,-2.45453861,-0.0012917885
2003-10-29 03:21:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20624.470,3713.410,49371.000,53633.500,549814.6197,-2.52596808,-0.0010841849
2003-10-29 03:22:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20623.430,3716.930,49371.000,53633.600,549661.2426,-2.58440393,-0.0008645354
2003-10-29 03:23:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20624.400,3717.730,49371.400,53634.300,549504.7529,-2.62970903,-0.0006431147
2003-10-29 03:24:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20625.480,3717.920,49371.500,53634.600,549345.9527,-2.66127534,-0.0004078070
2003-10-29 03:25:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.240,3719.920,49371.200,53635.000,549185.6871,-2.67846838,-0.0001635363
2003-10-29 03:26:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20628.110,3720.260,49371.500,53636.000,549024.8356,-2.68071616,0.0000894640
2003-10-29 03:27:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.990,3719.970,49371.300,53636.400,548864.3050,-2.66780000,0.0003399671
2003-10-29 03:28:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.470,3721.740,49371.500,53636.500,548704.9964,-2.64005204,0.0005834617
2003-10-29 03:29:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.780,3720.560,49372.100,53637.100,548547.7872,-2.59785043,0.0008238665
2003-10-29 03:30:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20631.110,3717.700,49372.000,53637.300,548393.5432,-2.54124480,0.0010608574
2003-10-29 03:31:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20632.710,3716.750,49371.300,53637.300,548243.1132,-2.47086279,0.0012839330
2003-10-29 03:32:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.580,3717.080,49371.000,53637.900,548097.3099,-2.38690325,0.0015177701
2003-10-29 03:33:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20636.070,3716.110,49371.100,53638.200,547956.9670,-2.28895543,0.0017414293
2003-10-29 03:34:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20635.010,3714.680,49371.400,53638.100,547822.8859,-2.17840652,0.0019427044
2003-10-29 03:35:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20635.260,3711.010,49371.500,53638.000,547695.7982,-2.05588592,0.0021381291
2003-10-29 03:36:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20635.690,3708.610,49370.900,53637.400,547576.3950,-1.92265241,0.0022959006
2003-10-29 03:37:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.710,3708.430,49370.400,53636.700,547465.2563,-1.78042715,0.0024505114
2003-10-29 03:38:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20634.230,3707.730,49370.400,53636.500,547362.9424,-1.62842320,0.0026108310
2003-10-29 03:39:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20635.140,3706.030,49370.200,53636.400,547270.0162,-1.46785204,0.0027374180
2003-10-29 03:40:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20633.880,3704.570,49370.400,53635.800,547186.9386,-1.30033314,0.0028448335
2003-10-29 03:41:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20631.730,3703.560,49370.200,53634.900,547114.1000,-1.12666691,0.0029397158
2003-10-29 03:42:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.950,3703.240,49370.100,53634.000,547051.8358,-0.94809460,0.0030115768
2003-10-29 03:43:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20628.760,3703.650,49369.800,53633.300,547000.4136,-0.76530861,0.0030777479
2003-10-29 03:44:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20628.270,3703.560,49370.000,53633.500,546960.0605,-0.57943979,0.0031137339
2003-10-29 03:45:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.600,3703.260,49369.900,53632.500,546930.9123,-0.39198954,0.0031312325
2003-10-29 03:46:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20625.100,3704.230,49370.200,53632.500,546913.0291,-0.20417184,0.0031254532
2003-10-29 03:47:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20623.720,3703.980,49370.300,53631.900,546906.3885,-0.01753928,0.0030899785
2003-10-29 03:48:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20621.540,3704.830,49370.300,53631.100,546910.8677,0.16635054,0.0030410185
2003-10-29 03:49:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20619.850,3705.760,49370.500,53630.800,546926.2952,0.34741342,0.0029915690
2003-10-29 03:50:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20619.440,3706.930,49370.500,53630.600,546952.4841,0.52480221,0.0029169617
2003-10-29 03:51:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20619.600,3708.810,49370.400,53631.100,546989.1679,0.69702899,0.0028208146
2003-10-29 03:52:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20620.480,3709.590,49370.800,53631.500,547036.0020,0.86300206,0.0027103306
2003-10-29 03:53:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20618.940,3713.650,49370.200,53630.700,547092.5885,1.02195059,0.0025846199
2003-10-29 03:54:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20617.220,3716.430,49371.400,53631.500,547158.4806,1.17319297,0.0024581960
2003-10-29 03:55:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20616.800,3717.600,49371.700,53631.600,547233.2200,1.31679791,0.0023255420
2003-10-29 03:56:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20617.190,3718.290,49372.000,53632.200,547316.3240,1.45179610,0.0021721882
2003-10-29 03:57:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20617.690,3717.760,49372.700,53632.700,547407.2480,1.57744805,0.0020163055
2003-10-29 03:58:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20617.000,3717.630,49372.600,53632.500,547505.4295,1.69367016,0.0018564003
2003-10-29 03:59:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20616.900,3717.610,49372.300,53632.200,547610.2908,1.80000571,0.0016863039
2003-10-29 04:00:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20616.670,3720.050,49372.300,53632.400,547721.2205,1.89587748,0.0015095772
2003-10-29 04:01:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20616.860,3720.090,49372.400,53632.500,547837.5890,1.98144247,0.0013464827
2003-10-29 04:02:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20615.730,3722.980,49372.300,53632.100,547958.8107,2.05782139,0.0011996929
2003-10-29 04:03:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20615.160,3721.640,49373.200,53632.800,548084.3461,2.12508479,0.0010392680
2003-10-29 04:04:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20616.760,3720.680,49372.800,53632.800,548213.6194,2.18229918,0.0008670311
2003-10-29 04:05:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20616.340,3721.850,49372.500,53632.500,548346.0146,2.22917060,0.0006966409
2003-10-29 04:06:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20616.920,3722.570,49372.500,53632.800,548480.9201,2.26604263,0.0005329660
2003-10-29 04:07:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20619.080,3723.580,49372.300,53633.700,548617.7447,2.29316841,0.0003722500
2003-10-29 04:08:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20620.870,3722.670,49372.700,53634.600,548755.9123,2.31089802,0.0002199207
2003-10-29 04:09:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20620.880,3722.050,49372.600,53634.300,548894.8727,2.31963459,0.0000718417
2003-10-29 04:10:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20620.990,3721.450,49372.700,53634.600,549034.0933,2.31962857,-0.0000700178
2003-10-29 04:11:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20621.720,3719.100,49372.700,53634.600,549173.0671,2.31155654,-0.0001980479
2003-10-29 04:12:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20621.740,3717.250,49372.400,53634.300,549311.3253,2.29572536,-0.0003301184
2003-10-29 04:13:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20622.360,3715.500,49372.200,53634.100,549448.3980,2.27211182,-0.0004557034
2003-10-29 04:14:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20622.370,3714.890,49371.500,53633.300,549583.8321,2.24117745,-0.0005734317
2003-10-29 04:15:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20621.870,3715.410,49371.300,53633.200,549717.2044,2.20346454,-0.0006839659
2003-10-29 04:16:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20622.390,3713.650,49371.500,53633.400,549848.1118,2.15893788,-0.0008017944
2003-10-29 04:17:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20623.200,3712.560,49371.200,53633.400,549976.1310,2.10714542,-0.0009234990
2003-10-29 04:18:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20623.080,3713.770,49370.500,53632.600,550100.8326,2.04852750,-0.0010291805
2003-10-29 04:19:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20623.590,3712.630,49371.000,53633.400,550221.8281,1.98362715,-0.0011315826
2003-10-29 04:20:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20624.690,3711.590,49370.700,53633.400,550338.7536,1.91296074,-0.0012248753
2003-10-29 04:21:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20625.470,3712.350,49370.100,53633.300,550451.2647,1.83635909,-0.0013288662
2003-10-29 04:22:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20624.760,3713.460,49370.200,53633.100,550558.9978,1.75385112,-0.0014186593
2003-10-29 04:23:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20624.670,3713.440,49370.500,53633.500,550661.6266,1.66630478,-0.0014992703
2003-10-29 04:24:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20625.960,3713.050,49370.200,53633.500,550758.8559,1.57381744,-0.0015845540
2003-10-29 04:25:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.730,3713.810,49369.900,53633.700,550850.3802,1.47612249,-0.0016712672
2003-10-29 04:26:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20627.120,3714.500,49370.100,53634.100,550935.8899,1.37337365,-0.0017544845
2003-10-29 04:27:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.930,3713.850,49370.300,53634.200,551015.0801,1.26539033,-0.0018450797
2003-10-29 04:28:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20627.050,3712.630,49370.300,53634.100,551087.6299,1.15206776,-0.0019319512
2003-10-29 04:29:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.980,3710.760,49370.200,53633.700,551153.2252,1.03359284,-0.0020171509
2003-10-29 04:30:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20627.060,3712.010,49369.700,53633.600,551211.5574,0.90993977,-0.0021040859
2003-10-29 04:31:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20627.050,3712.630,49369.500,53633.400,551262.3209,0.78146159,-0.0021764803
2003-10-29 04:32:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.560,3711.920,49369.600,53633.200,551305.2425,0.64837977,-0.0022636503
2003-10-29 04:33:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.270,3711.870,49369.700,53633.200,551340.0174,0.50995242,-0.0023463849
2003-10-29 04:34:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20625.700,3710.530,49369.900,53633.000,551366.3514,0.36720994,-0.0024109785
2003-10-29 04:35:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20624.330,3709.660,49369.700,53632.200,551384.0061,0.22067961,-0.0024703239
2003-10-29 04:36:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20623.420,3710.740,49369.100,53631.400,551392.7741,0.07117289,-0.0025125929
2003-10-29 04:37:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20622.610,3712.450,49369.000,53631.100,551392.4941,-0.08099100,-0.0025607290
2003-10-29 04:38:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20621.310,3713.450,49369.400,53630.900,551382.9954,-0.23610862,-0.0026077938
2003-10-29 04:39:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20620.820,3713.370,49369.500,53630.900,551364.1168,-0.39340253,-0.0026307373
2003-10-29 04:40:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20621.900,3713.560,49369.500,53631.500,551335.7694,-0.55167419,-0.0026469391
2003-10-29 04:41:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20624.270,3713.370,49369.500,53632.300,551297.8951,-0.71089533,-0.0026562414
2003-10-29 04:42:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20625.260,3713.550,49369.500,53632.500,551250.4633,-0.87006676,-0.0026458590
2003-10-29 04:43:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20625.940,3713.670,49369.500,53632.900,551193.5134,-1.02798133,-0.0026188004
2003-10-29 04:44:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20626.820,3714.450,49369.600,53633.500,551127.1358,-1.18428242,-0.0025853703
2003-10-29 04:45:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20627.910,3714.030,49369.800,53634.000,551051.4595,-1.33767731,-0.0025276721
2003-10-29 04:46:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20628.320,3713.480,49370.000,53634.400,550966.6854,-1.48746147,-0.0024607078
2003-10-29 04:47:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.120,3712.380,49370.100,53634.700,550873.0599,-1.63249633,-0.0023722164
2003-10-29 04:48:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.130,3711.770,49370.100,53634.500,550770.8950,-1.77208069,-0.0022798207
2003-10-29 04:49:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20628.650,3711.060,49370.200,53634.300,550660.5263,-1.90582359,-0.0021739485
2003-10-29 04:50:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20629.950,3710.050,49370.000,53634.800,550542.3457,-2.03204153,-0.0020261574
2003-10-29 04:51:00,2003-10-29,Halloween_D1,"X17.2 flare, Kp=9+, Dst=-353nT",20630.950,3709.000,49370.200,53635.200,550416.8741,-2.14873607,-0.0018656519
